Protein Set,norm(Weighted SC Z1),norm(Weighted SC Z2),norm(Weighted SC K1),norm(Weighted SC Z3),norm(Weighted SC Z4),norm(Weighted SC Z6),norm(Weighted SC Z5),norm(Weighted SC Z7),norm(Weighted SC K2),norm(Weighted SC K3),norm(Weighted SC K4),norm(Weighted SC K5)
PA1B2_HUMAN,4.797595546969209,-0.6648550933206696,3.0604413441582974,2.856884104773962,-0.5719697439993388,1.8371212078845538,4.15530303621153,1.8074769318874981,0.8766468955938276,4.493247741589455,7.186923580269031,4.1651844479826465
LEG1_HUMAN,0.7975955469692089,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
CP250_HUMAN,-0.20240445303079113,1.3351449066793304,4.060441344158297,6.856884104773962,4.428030256000661,3.837121207884554,5.15530303621153,1.8074769318874981,2.8766468955938276,7.493247741589455,5.186923580269031,8.165184447982647
CD3D_HUMAN,-0.20240445303079113,-0.6648550933206696,2.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
SMCA1_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-4.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
COX5A_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-3.5719697439993388,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
DKC1_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-3.5719697439993388,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
RS5_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-4.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
ESYT1_HUMAN,-0.20240445303079113,2.3351449066793304,1.0604413441582974,-0.14311589522603807,-2.5719697439993388,2.837121207884554,2.1553030362115297,1.8074769318874981,0.8766468955938276,2.493247741589455,2.186923580269031,1.1651844479826465
PSA4_HUMAN,-0.20240445303079113,-0.6648550933206696,2.0604413441582974,-0.14311589522603807,-2.5719697439993388,1.8371212078845538,0.15530303621152974,0.8074769318874981,0.8766468955938276,2.493247741589455,1.1869235802690312,0.16518444798264653
RS10_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-4.571969743999339,1.8371212078845538,1.1553030362115297,1.8074769318874981,2.8766468955938276,2.493247741589455,5.186923580269031,0.16518444798264653
SH3L1_HUMAN,-0.20240445303079113,0.3351449066793304,1.0604413441582974,-0.14311589522603807,-5.571969743999339,5.837121207884554,0.15530303621152974,-0.19252306811250186,0.8766468955938276,2.493247741589455,1.1869235802690312,0.16518444798264653
CALX_HUMAN,0.7975955469692089,2.3351449066793304,1.0604413441582974,5.856884104773962,-4.571969743999339,5.837121207884554,0.15530303621152974,11.807476931887498,-0.12335310440617242,2.493247741589455,8.186923580269031,2.1651844479826465
ARP5L_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-2.5719697439993388,1.8371212078845538,0.15530303621152974,0.8074769318874981,-0.12335310440617242,2.493247741589455,4.186923580269031,1.1651844479826465
CXA5_HUMAN,13.797595546969209,6.33514490667933,3.0604413441582974,6.856884104773962,-0.5719697439993388,3.837121207884554,4.15530303621153,4.807476931887498,4.876646895593828,2.493247741589455,4.186923580269031,0.16518444798264653
MGST3_HUMAN,-0.20240445303079113,0.3351449066793304,1.0604413441582974,-0.14311589522603807,-4.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
GBB2_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,0.15530303621152974,0.8074769318874981,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
TRY1_HUMAN,0.7975955469692089,3.3351449066793304,4.060441344158297,3.856884104773962,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,6.493247741589455,1.1869235802690312,2.1651844479826465
B2MG_HUMAN,0.7975955469692089,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
VDAC2_HUMAN,0.7975955469692089,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-3.5719697439993388,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
MVP_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-5.571969743999339,2.837121207884554,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
RBM3_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,1.1553030362115297,-0.19252306811250186,-0.12335310440617242,2.493247741589455,2.186923580269031,0.16518444798264653
SF3B3_HUMAN,-0.20240445303079113,-0.6648550933206696,2.0604413441582974,-0.14311589522603807,-4.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
HNRL2_HUMAN,0.7975955469692089,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-4.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
TCPE_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,2.1651844479826465
SRP09_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,1.1553030362115297,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
GBB1_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,1.8766468955938276,3.493247741589455,1.1869235802690312,0.16518444798264653
NP1L4_HUMAN,-0.20240445303079113,-0.6648550933206696,3.0604413441582974,-0.14311589522603807,-0.5719697439993388,1.8371212078845538,0.15530303621152974,-0.19252306811250186,0.8766468955938276,2.493247741589455,1.1869235802690312,0.16518444798264653
STAT1_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-5.571969743999339,2.837121207884554,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,1.1651844479826465
FUBP1_HUMAN,3.797595546969209,1.3351449066793304,1.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
TMED9_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-3.5719697439993388,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
PARK7_HUMAN,0.7975955469692089,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-4.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,2.186923580269031,0.16518444798264653
FCN2_HUMAN,-0.20240445303079113,0.3351449066793304,1.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
LUZP1_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-1.5719697439993388,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,3.493247741589455,2.186923580269031,0.16518444798264653
PSB8_HUMAN,-0.20240445303079113,-0.6648550933206696,3.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,2.1651844479826465
PTBP2_HUMAN,4.797595546969209,-0.6648550933206696,1.0604413441582974,0.8568841047739619,5.428030256000661,1.8371212078845538,0.15530303621152974,1.8074769318874981,-0.12335310440617242,2.493247741589455,1.1869235802690312,4.1651844479826465
DHX15_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-4.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
CB39L_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-3.5719697439993388,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
RALY_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,4.856884104773962,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,3.8766468955938276,2.493247741589455,1.1869235802690312,0.16518444798264653
RALYL_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,4.856884104773962,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,3.8766468955938276,2.493247741589455,1.1869235802690312,0.16518444798264653
SMD2_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,0.8568841047739619,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
RS6_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,0.15530303621152974,0.8074769318874981,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
RS25_HUMAN,2.797595546969209,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,5.428030256000661,1.8371212078845538,1.1553030362115297,1.8074769318874981,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
SDHB_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-4.571969743999339,1.8371212078845538,1.1553030362115297,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
RS21_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,0.8766468955938276,2.493247741589455,1.1869235802690312,0.16518444798264653
T200A_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,1.1553030362115297,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
SYWC_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-4.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
TRI23_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-4.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
RS26_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-3.5719697439993388,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
RUXE_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,0.15530303621152974,0.8074769318874981,0.8766468955938276,2.493247741589455,1.1869235802690312,0.16518444798264653
LONM_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-4.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
DECR_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-4.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
RL10L_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-3.5719697439993388,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
GXLT1_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,0.8568841047739619,-5.571969743999339,1.8371212078845538,3.1553030362115297,0.8074769318874981,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
TSN_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,0.15530303621152974,0.8074769318874981,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
FHL1_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,0.8766468955938276,2.493247741589455,1.1869235802690312,0.16518444798264653
PRKDC_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,0.15530303621152974,0.8074769318874981,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
SRSF4_HUMAN,-0.20240445303079113,-0.6648550933206696,2.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,0.8766468955938276,2.493247741589455,1.1869235802690312,0.16518444798264653
TOIP1_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,0.8568841047739619,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,1.1651844479826465
ACPH_HUMAN,-0.20240445303079113,0.3351449066793304,1.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
DCD_HUMAN,0.7975955469692089,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
COX2_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-2.5719697439993388,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
NACAM_HUMAN,0.7975955469692089,-0.6648550933206696,1.0604413441582974,0.8568841047739619,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,0.8766468955938276,2.493247741589455,1.1869235802690312,0.16518444798264653
DDX1_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-4.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
RTN1_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-4.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
TEAD1_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-3.5719697439993388,1.8371212078845538,2.1553030362115297,0.8074769318874981,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
RS14_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,0.8568841047739619,-4.571969743999339,2.837121207884554,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
RAP1A_HUMAN,1.7975955469692089,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-4.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
3BP1_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,0.8766468955938276,2.493247741589455,1.1869235802690312,0.16518444798264653
FUBP2_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,2.186923580269031,0.16518444798264653
TFAM_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,0.8766468955938276,2.493247741589455,1.1869235802690312,0.16518444798264653
RS19_HUMAN,-0.20240445303079113,-0.6648550933206696,2.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
ALDOC_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,0.8568841047739619,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
PIMT_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,0.8568841047739619,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
NOP58_HUMAN,0.7975955469692089,0.3351449066793304,1.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
ACON_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-4.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
RS3A_HUMAN,-0.20240445303079113,-0.6648550933206696,2.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
SH3K1_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,0.15530303621152974,0.8074769318874981,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
EVL_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-3.5719697439993388,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
CYC_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-5.571969743999339,2.837121207884554,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
DBNL_HUMAN,-0.20240445303079113,-0.6648550933206696,2.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
LYRIC_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-3.5719697439993388,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
SNAA_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-3.5719697439993388,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
CC152_HUMAN,0.7975955469692089,-0.6648550933206696,4.060441344158297,0.8568841047739619,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,3.1651844479826465
NIF3L_HUMAN,-0.20240445303079113,0.3351449066793304,1.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
NUMA1_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,1.1651844479826465
PSD11_HUMAN,0.7975955469692089,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
IF16_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-3.5719697439993388,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
CN070_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-4.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
PABP1_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,0.15530303621152974,0.8074769318874981,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
TRPV3_HUMAN,-0.20240445303079113,0.3351449066793304,1.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
COX41_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-5.571969743999339,2.837121207884554,0.15530303621152974,0.8074769318874981,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
MYL1_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-3.5719697439993388,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
RAB7A_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,1.1651844479826465
MTAP2_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-4.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
EF1B_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-4.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
PRP18_HUMAN,-0.20240445303079113,0.3351449066793304,1.0604413441582974,-0.14311589522603807,-4.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,2.186923580269031,0.16518444798264653
ALDR_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,3.493247741589455,1.1869235802690312,0.16518444798264653
AK1A1_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,3.493247741589455,1.1869235802690312,0.16518444798264653
RANG_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-4.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,0.8766468955938276,2.493247741589455,1.1869235802690312,0.16518444798264653
O13C4_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,2.8766468955938276,2.493247741589455,1.1869235802690312,0.16518444798264653
HEM0_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,0.8568841047739619,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
TBL1X_HUMAN,0.7975955469692089,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
RS15A_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-4.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
NH2L1_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,1.1651844479826465
ZN554_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,1.856884104773962,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
BBOF1_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,1.1651844479826465
PSB3_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-3.5719697439993388,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
ERP29_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,1.1553030362115297,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
FHR5_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,0.8568841047739619,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
HMGN2_HUMAN,-0.20240445303079113,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,1.1651844479826465
PEPD_HUMAN,0.7975955469692089,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-3.5719697439993388,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
PABP2_HUMAN,0.7975955469692089,-0.6648550933206696,1.0604413441582974,-0.14311589522603807,-5.571969743999339,1.8371212078845538,0.15530303621152974,-0.19252306811250186,-0.12335310440617242,2.493247741589455,1.1869235802690312,0.16518444798264653
